HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,0,Tx,Horizontal,2019/03/13,16:44:58
BS1,BS2,RT1
-10,-10,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
2.8010,2.3095,5.8183,0.6437,3.8653,3.4733,3.2132,1.5288,3.6697,1.3968,3.4660,4.7084,2.2577,2.2737,1.6186,0.1757,5.7644,2.1059,2.5940,0.8820,0.9684,1.1690,4.5157,5.2557,2.5654,2.9544,1.4950,2.2084,5.7939,2.5308,0.7750,1.5193,5.2077,4.8064,4.7818,4.2549,1.3184,4.1070,4.3914,1.7931,2.9452,5.2345,2.1536,4.9335,0.5984,1.8171,1.3235,3.2385,1.9866,1.7833,2.1510,2.9001,5.6687,5.6525,5.8479,3.7128,4.9432,0.9743,0.7073,2.4969,3.9856,5.1438,4.6600,1.6686
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.96000000000E+10,-1.36910850924E+01,-1.78031792158E+02,-3.05172541486E+01,+1.42600325283E+02,-3.03100736078E+01,+1.73061967817E+02,-9.50912080154E+00,+7.33559371697E+01
7.96500000000E+10,-1.37151188751E+01,+1.78150633694E+02,-3.09857081348E+01,+1.25219068695E+02,-3.02156405831E+01,+1.51653324039E+02,-9.13035255582E+00,+5.12592835592E+01
7.97000000000E+10,-1.38830432914E+01,+1.76007488146E+02,-3.14298199973E+01,+1.09556702770E+02,-3.18032521542E+01,+1.38520844081E+02,-8.85196404372E+00,+2.84949825923E+01
7.97500000000E+10,-1.36540492412E+01,+1.74031755053E+02,-3.16057385672E+01,+9.27605948927E+01,-3.17717288857E+01,+1.26159960343E+02,-8.65916466784E+00,+6.19541749781E+00
7.98000000000E+10,-1.34271637176E+01,+1.69670353160E+02,-3.18937707956E+01,+7.28666728476E+01,-3.17316898381E+01,+1.06128465604E+02,-8.51541775407E+00,-1.67453606631E+01
7.98500000000E+10,-1.34549750479E+01,+1.65351044287E+02,-3.26119038096E+01,+5.26628784719E+01,-3.13440317770E+01,+8.44314483349E+01,-8.47231210828E+00,-3.98569780845E+01
7.99000000000E+10,-1.36201001225E+01,+1.62699462501E+02,-3.36030281213E+01,+3.37503027752E+01,-3.22801658950E+01,+6.06990006084E+01,-8.47278425837E+00,-6.29609680532E+01
7.99500000000E+10,-1.36285023986E+01,+1.61164642971E+02,-3.47679624810E+01,+1.45087282844E+01,-3.38431018293E+01,+3.36649861953E+01,-8.45828858863E+00,-8.67089533246E+01
8.00000000000E+10,-1.34468638410E+01,+1.58047144485E+02,-3.62492851869E+01,-2.47416020294E+00,-3.29657892306E+01,+1.89806368808E+01,-8.47385022163E+00,-1.10312020296E+02
HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,1,Tx,Horizontal,2019/03/13,16:45:49
BS1,BS2,RT1
10.,10.,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
0.6671,3.9781,3.3062,3.8591,0.3908,0.3503,3.4121,5.1831,0.8942,3.6486,4.5259,1.4067,4.3958,2.2251,0.3645,0.8920,0.7392,1.5931,5.6152,3.5121,0.0448,3.7421,3.5109,4.8855,1.2661,5.3029,0.4332,4.1638,5.4395,4.8796,0.2000,5.7113,0.1361,0.6256,2.3516,3.3014,2.1896,4.2281,1.4062,4.0723,3.1071,4.4675,1.1390,3.8745,1.7276,0.8436,2.1422,1.0455,4.4951,0.2606,2.5255,3.1327,1.8070,4.4036,0.1923,3.8060,2.2289,4.5895,3.5665,3.9613,5.3338,4.2606,1.5464,0.3847
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.50000000000E+10,-1.57172941463E+01,+1.12163973449E+02,-4.02484330600E+01,+1.54567233517E+01,-3.96240246531E+01,+3.65659493807E+01,-8.74292767759E+00,-7.49409574968E+01
7.50500000000E+10,-1.57119116750E+01,+1.09176129048E+02,-4.09466663005E+01,+2.76979191331E+00,-4.01178313380E+01,+2.98238968635E+01,-8.83296302822E+00,-1.05338558343E+02
7.51000000000E+10,-1.57558357014E+01,+1.06070780276E+02,-4.18473637969E+01,-7.43444467597E+00,-3.90928434592E+01,+1.64482249559E+01,-8.76650754668E+00,-1.34630832687E+02
7.51500000000E+10,-1.57222384838E+01,+1.03187265768E+02,-4.30540198668E+01,-1.31909313734E+01,-4.04115148384E+01,+7.71909758131E+00,-8.49533180042E+00,-1.63179816186E+02
7.52000000000E+10,-1.57052337616E+01,+1.00149852951E+02,-4.40872261364E+01,-1.76044215334E+01,-4.18215366024E+01,+1.08352758209E+01,-8.19489426547E+00,+1.69519315996E+02
7.52500000000E+10,-1.56527148118E+01,+9.70933297068E+01,-4.49435257413E+01,-1.63027814176E+01,-4.10887971566E+01,+2.31950666365E+01,-7.83581191032E+00,+1.43172100071E+02
7.53000000000E+10,-1.55333097219E+01,+9.41121749259E+01,-4.49623216135E+01,-1.16543569749E+01,-4.14039313247E+01,+1.15851678968E+01,-7.53206943168E+00,+1.17897226737E+02
7.53500000000E+10,-1.54356056321E+01,+9.10282309201E+01,-4.36880783946E+01,-7.95621935581E+00,-3.96102507276E+01,+1.34895990053E+01,-7.23564601034E+00,+9.33148073281E+01
7.54000000000E+10,-1.53242814284E+01,+8.80090953279E+01,-4.17133192340E+01,-7.28638634766E+00,-3.80354455018E+01,+5.91119309523E+00,-7.02123694861E+00,+6.85918213523E+01
7.54500000000E+10,-1.51579127107E+01,+8.49814126745E+01,-3.93870631073E+01,-1.54448745538E+01,-3.72672812851E+01,+6.87453399478E+00,-6.88959840633E+00,+4.32548227773E+01
7.55000000000E+10,-1.50448723678E+01,+8.15684669440E+01,-3.73864781425E+01,-2.83936090489E+01,-3.62158025430E+01,-8.74802339029E+00,-6.85748922152E+00,+1.71979615789E+01
7.55500000000E+10,-1.49109405031E+01,+7.84370845933E+01,-3.57389266696E+01,-4.24012818854E+01,-3.51078311414E+01,-1.29986534094E+01,-6.92357193699E+00,-9.45370254009E+00
7.56000000000E+10,-1.47808612290E+01,+7.52356587065E+01,-3.45141912979E+01,-5.82654091935E+01,-3.28080144230E+01,-3.04738560367E+01,-7.10841741906E+00,-3.64213560977E+01
7.56500000000E+10,-1.46949120592E+01,+7.18226048365E+01,-3.35360950255E+01,-7.51261723140E+01,-3.28575857968E+01,-5.10227492572E+01,-7.35168739130E+00,-6.35375696686E+01
7.57000000000E+10,-1.46735082673E+01,+6.85921504651E+01,-3.29368847503E+01,-9.24385752291E+01,-3.27859318890E+01,-6.48512016134E+01,-7.62814594298E+00,-9.07663922610E+01
7.57500000000E+10,-1.45749585302E+01,+6.52427448593E+01,-3.25222484391E+01,-1.11514960065E+02,-3.20501257502E+01,-8.71320411805E+01,-7.86787813626E+00,-1.18120641484E+02
7.58000000000E+10,-1.45191058444E+01,+6.15701841739E+01,-3.22395041895E+01,-1.29713336816E+02,-3.29553738389E+01,-1.06585636571E+02,-8.02131835838E+00,-1.45530237012E+02
7.58500000000E+10,-1.44257949179E+01,+5.79593879253E+01,-3.20515411874E+01,-1.47751632596E+02,-3.29448122401E+01,-1.20252469653E+02,-8.11505079986E+00,-1.72536216288E+02
7.59000000000E+10,-1.42704971232E+01,+5.43857808665E+01,-3.20545374631E+01,-1.65068453570E+02,-3.31659566509E+01,-1.38665248316E+02,-8.11294527587E+00,+1.61373807515E+02
7.59500000000E+10,-1.41036675130E+01,+5.05980244980E+01,-3.22660586981E+01,+1.78003219545E+02,-3.30183413619E+01,-1.52115743077E+02,-8.01581427096E+00,+1.36393019060E+02
7.60000000000E+10,-1.39377588992E+01,+4.68001384059E+01,-3.26383288191E+01,+1.62526255039E+02,-3.23769961373E+01,-1.67538336007E+02,-7.84275779331E+00,+1.12050055679E+02
7.60500000000E+10,-1.37994743002E+01,+4.27412295367E+01,-3.30362845394E+01,+1.47659613890E+02,-3.26167355998E+01,+1.75057889269E+02,-7.67763050930E+00,+8.78773886608E+01
7.61000000000E+10,-1.37074198261E+01,+3.88693355349E+01,-3.34161047510E+01,+1.33925349122E+02,-3.31755550171E+01,+1.61945209878E+02,-7.55396356978E+00,+6.36170839664E+01
7.61500000000E+10,-1.36411849937E+01,+3.47777883856E+01,-3.36836315118E+01,+1.20068891675E+02,-3.33112489960E+01,+1.47870662089E+02,-7.44669437884E+00,+3.94638687582E+01
7.62000000000E+10,-1.36189354481E+01,+3.06400820354E+01,-3.37150322844E+01,+1.06171308678E+02,-3.34217137509E+01,+1.32821045939E+02,-7.33475110777E+00,+1.56223404141E+01
7.62500000000E+10,-1.36416951786E+01,+2.65003545543E+01,-3.37337558759E+01,+9.15382207568E+01,-3.36396172259E+01,+1.21797709847E+02,-7.26381183813E+00,-7.87183308039E+00
7.63000000000E+10,-1.36679211218E+01,+2.25781911168E+01,-3.36820042051E+01,+7.65345330603E+01,-3.35746955708E+01,+1.07414401498E+02,-7.21395700543E+00,-3.10687721826E+01
7.63500000000E+10,-1.37000882092E+01,+1.84824058339E+01,-3.36030989751E+01,+5.92448471744E+01,-3.36415434900E+01,+8.94436361857E+01,-7.21815892531E+00,-5.42858005725E+01
7.64000000000E+10,-1.37575556447E+01,+1.45115476925E+01,-3.37681231621E+01,+4.12149928106E+01,-3.38550002575E+01,+7.10068203008E+01,-7.24196337709E+00,-7.70076448610E+01
7.64500000000E+10,-1.37846732429E+01,+1.08223108913E+01,-3.40242727673E+01,+2.20909352884E+01,-3.43602899990E+01,+5.51109833158E+01,-7.30402289592E+00,-9.95843240098E+01
7.65000000000E+10,-1.37668407259E+01,+6.84559076107E+00,-3.44917439148E+01,+3.13440042317E+00,-3.50507052116E+01,+3.54273582021E+01,-7.42447297597E+00,-1.21795319910E+02
7.65500000000E+10,-1.37680969819E+01,+2.95964449594E+00,-3.49321477825E+01,-1.60378657048E+01,-3.51379733119E+01,+1.19833131347E+01,-7.47838398553E+00,-1.44133027659E+02
7.66000000000E+10,-1.37580997954E+01,-4.82131273201E-01,-3.53884275683E+01,-3.55854742743E+01,-3.60950767199E+01,-6.01028408832E-01,-7.61751280549E+00,-1.66458689496E+02
7.66500000000E+10,-1.37639149094E+01,-3.81455303747E+00,-3.57590614354E+01,-5.49199272372E+01,-3.61277516989E+01,-2.52057012444E+01,-7.88421959154E+00,+1.71241327641E+02
7.67000000000E+10,-1.38210629497E+01,-6.83883319978E+00,-3.61877991401E+01,-7.65439929698E+01,-3.70974206349E+01,-5.03202325541E+01,-8.39309090407E+00,+1.48509128200E+02
7.67500000000E+10,-1.39363351883E+01,-9.60850949233E+00,-3.64702146821E+01,-9.88297878403E+01,-3.70220315732E+01,-6.65139383231E+01,-8.98300664350E+00,+1.24912258032E+02
7.68000000000E+10,-1.40816023301E+01,-1.22433078290E+01,-3.68940293086E+01,-1.23372981905E+02,-3.72554149438E+01,-9.60018172162E+01,-9.77224768964E+00,+9.99446892108E+01
7.68500000000E+10,-1.42232250572E+01,-1.47886153498E+01,-3.69570080904E+01,-1.49248098315E+02,-3.71400488557E+01,-1.14321809011E+02,-1.06590259892E+01,+7.30324403149E+01
7.69000000000E+10,-1.43377822580E+01,-1.73401708486E+01,-3.66826190980E+01,-1.75083524678E+02,-3.65759344518E+01,-1.40590455604E+02,-1.16403452465E+01,+4.32183318913E+01
7.69500000000E+10,-1.44485225847E+01,-1.99367986983E+01,-3.62606676578E+01,+1.57027570245E+02,-3.55954012355E+01,-1.68407832145E+02,-1.26346406919E+01,+1.01095219347E+01
7.70000000000E+10,-1.44901490516E+01,-2.21075424556E+01,-3.57096627216E+01,+1.29818299994E+02,-3.58593157644E+01,+1.57762765939E+02,-1.32654872769E+01,-2.70323329520E+01
7.70500000000E+10,-1.44464128848E+01,-2.43062529875E+01,-3.52152141954E+01,+1.02731090048E+02,-3.51056083681E+01,+1.35408885637E+02,-1.32686203557E+01,-6.61790793338E+01
7.71000000000E+10,-1.43228073127E+01,-2.68828164704E+01,-3.48826996470E+01,+7.48695671108E+01,-3.46235901868E+01,+1.03997492965E+02,-1.25060482421E+01,-1.04388146605E+02
7.71500000000E+10,-1.41482387038E+01,-2.87266198241E+01,-3.46900156550E+01,+5.00758257962E+01,-3.58156001579E+01,+8.61941388167E+01,-1.13459723835E+01,-1.39037264550E+02
7.72000000000E+10,-1.39283957801E+01,-3.05361408980E+01,-3.45997779968E+01,+2.74128803342E+01,-3.44950389472E+01,+5.29709432871E+01,-1.01665877786E+01,-1.68375246969E+02
7.72500000000E+10,-1.37990336358E+01,-3.30279027475E+01,-3.46716379486E+01,+4.70227643917E+00,-3.76133515565E+01,+2.84334310440E+01,-9.18747467419E+00,+1.65654263657E+02
7.73000000000E+10,-1.37028894954E+01,-3.50292484018E+01,-3.48902631937E+01,-1.41860232104E+01,-3.67198044450E+01,+1.71629237617E+01,-8.43634297652E+00,+1.41990730759E+02
7.73500000000E+10,-1.35866469418E+01,-3.71581693308E+01,-3.50576235795E+01,-3.10737275219E+01,-3.61846097948E+01,+2.27679553731E+00,-7.89248383704E+00,+1.19533190385E+02
7.74000000000E+10,-1.34924580903E+01,-3.97289696372E+01,-3.51278002927E+01,-4.72993742272E+01,-3.61133027868E+01,-2.08831634088E+01,-7.49162140180E+00,+9.80153098986E+01
7.74500000000E+10,-1.34195720560E+01,-4.25574433281E+01,-3.52941834549E+01,-6.29551443401E+01,-3.55888268854E+01,-3.44146000990E+01,-7.19389537657E+00,+7.69619568858E+01
7.75000000000E+10,-1.33265769586E+01,-4.55229515355E+01,-3.54143805602E+01,-7.80902595166E+01,-3.47186668148E+01,-4.80680932269E+01,-6.95695640134E+00,+5.58104752994E+01
7.75500000000E+10,-1.32580137041E+01,-4.87444242273E+01,-3.56429431442E+01,-9.17370332318E+01,-3.49620707175E+01,-7.31791554864E+01,-6.77937505806E+00,+3.48133617690E+01
7.76000000000E+10,-1.31369915362E+01,-5.17596290957E+01,-3.57347333894E+01,-1.05106464550E+02,-3.52915667608E+01,-7.90818343544E+01,-6.64021772034E+00,+1.40281935280E+01
7.76500000000E+10,-1.29717268421E+01,-5.51278936483E+01,-3.57841101269E+01,-1.15882788996E+02,-3.60243566316E+01,-9.41953264298E+01,-6.52111249115E+00,-6.77791583360E+00
7.77000000000E+10,-1.27785312951E+01,-5.85708089786E+01,-3.52862346338E+01,-1.29183992310E+02,-3.52064907461E+01,-1.08675462614E+02,-6.46879396350E+00,-2.80601758676E+01
7.77500000000E+10,-1.25670351708E+01,-6.20877545385E+01,-3.49611887111E+01,-1.42985117542E+02,-3.49691875141E+01,-1.23451829692E+02,-6.49694532953E+00,-4.98278258184E+01
7.78000000000E+10,-1.23564597164E+01,-6.58065607647E+01,-3.44464379505E+01,-1.58542944192E+02,-3.56414676723E+01,-1.32657054155E+02,-6.56179330517E+00,-7.22233723712E+01
7.78500000000E+10,-1.22015835700E+01,-6.93661338771E+01,-3.42961606528E+01,-1.76073821395E+02,-3.55552872753E+01,-1.44922498138E+02,-6.69507937333E+00,-9.49286076216E+01
7.79000000000E+10,-1.20588095537E+01,-7.31449385181E+01,-3.43485431645E+01,+1.67837066626E+02,-3.50035928935E+01,-1.57895612300E+02,-6.86408164402E+00,-1.17648636595E+02
7.79500000000E+10,-1.20081789977E+01,-7.70569768737E+01,-3.44710695930E+01,+1.50703905438E+02,-3.43706994009E+01,+1.78671893464E+02,-7.07838865787E+00,-1.40440884169E+02
7.80000000000E+10,-1.20409621227E+01,-8.07066618596E+01,-3.48811371067E+01,+1.33523224051E+02,-3.41325367278E+01,+1.64325326902E+02,-7.41179162048E+00,-1.63831517023E+02
7.80500000000E+10,-1.21212057662E+01,-8.42999857757E+01,-3.55338936242E+01,+1.16792664677E+02,-3.55749596779E+01,+1.48160373103E+02,-7.79430349848E+00,+1.72003924011E+02
7.81000000000E+10,-1.22372802601E+01,-8.78239127582E+01,-3.61440072033E+01,+1.01380339860E+02,-3.35942756119E+01,+1.24613214849E+02,-8.31264870645E+00,+1.46985904505E+02
7.81500000000E+10,-1.23655023129E+01,-9.11220375541E+01,-3.71988165086E+01,+8.60416040231E+01,-3.62163274307E+01,+1.03408679567E+02,-8.90508109487E+00,+1.21682518181E+02
7.82000000000E+10,-1.24441371133E+01,-9.44447220255E+01,-3.83479774248E+01,+7.06962010084E+01,-3.57997289469E+01,+1.03910781676E+02,-9.51969788636E+00,+9.49406234968E+01
7.82500000000E+10,-1.25325993982E+01,-9.77735681317E+01,-3.98439490205E+01,+5.80676723715E+01,-3.51243434160E+01,+9.54885665225E+01,-9.94226112765E+00,+6.84795869259E+01
7.83000000000E+10,-1.25720708830E+01,-1.01078908234E+02,-4.15930566663E+01,+4.71624148791E+01,-3.44919262966E+01,+7.52077959237E+01,-1.01048855758E+01,+4.06091760686E+01
7.83500000000E+10,-1.25525572977E+01,-1.04589021980E+02,-4.33142409414E+01,+3.63106363344E+01,-3.78218575823E+01,+6.87823750468E+01,-1.02458889409E+01,+1.27871708207E+01
7.84000000000E+10,-1.25898415362E+01,-1.08368541086E+02,-4.58582948783E+01,+3.10033427883E+01,-4.33645622295E+01,+1.16842453941E+02,-9.92617508796E+00,-1.77160082931E+01
7.84500000000E+10,-1.26043814125E+01,-1.11639686708E+02,-4.80123019837E+01,+3.25698395413E+01,-3.19569483417E+01,+7.58735059169E+01,-9.76530033163E+00,-4.93869309255E+01
7.85000000000E+10,-1.26134055405E+01,-1.14961024264E+02,-4.95473974564E+01,+3.76738704484E+01,-3.44130786944E+01,+8.90656026791E+01,-9.30477254488E+00,-7.91580808489E+01
7.85500000000E+10,-1.26834033163E+01,-1.18090282615E+02,-5.01422785934E+01,+6.17340858807E+01,-2.10547450997E+01,+1.10734339967E+02,-8.81869147037E+00,-1.07952159320E+02
7.86000000000E+10,-1.27759061981E+01,-1.20876513464E+02,-4.75691608968E+01,+7.46192600333E+01,-2.71260985413E+01,-6.98352900094E+00,-8.21307709059E+00,-1.33593402723E+02
7.86500000000E+10,-1.28723963700E+01,-1.23681369675E+02,-4.47885774381E+01,+7.58947721006E+01,-3.96397624493E+01,+1.18501290491E+01,-7.90517130412E+00,-1.58824349608E+02
7.87000000000E+10,-1.29962541126E+01,-1.26405768718E+02,-4.24810273401E+01,+6.91555980317E+01,-3.43549347148E+01,+3.14392068385E+01,-7.46258898958E+00,+1.77412822568E+02
7.87500000000E+10,-1.31227734557E+01,-1.28873121922E+02,-4.04361718377E+01,+5.92341389214E+01,-3.48319582396E+01,+3.36002708222E+01,-7.16728835961E+00,+1.54189408883E+02
7.88000000000E+10,-1.32009543949E+01,-1.31507116865E+02,-3.87168050499E+01,+4.68361041729E+01,-3.48829972606E+01,+3.99809136139E+01,-6.99048036728E+00,+1.31540853181E+02
7.88500000000E+10,-1.32755586294E+01,-1.34340715298E+02,-3.74672805007E+01,+3.33161502233E+01,-3.56192795669E+01,+5.52722284501E+01,-6.84396026359E+00,+1.08927712236E+02
7.89000000000E+10,-1.33177083533E+01,-1.37502510064E+02,-3.60283090587E+01,+1.98840102291E+01,-3.16588510715E+01,+3.98094807441E+01,-6.84602926935E+00,+8.57206094335E+01
7.89500000000E+10,-1.33401089272E+01,-1.40975871168E+02,-3.47233451818E+01,+5.64136650277E+00,-3.30756383020E+01,+3.16232318382E+01,-6.88997596289E+00,+6.25664866659E+01
7.90000000000E+10,-1.33816109916E+01,-1.44410014113E+02,-3.36336529407E+01,-9.68376101241E+00,-3.16679262423E+01,+2.16626135884E+01,-7.04855572891E+00,+3.89192392996E+01
7.90500000000E+10,-1.33954790463E+01,-1.47801952225E+02,-3.25705726964E+01,-2.46065383842E+01,-3.16947098942E+01,+1.15912463697E+01,-7.29298475296E+00,+1.45630723991E+01
7.91000000000E+10,-1.34540318191E+01,-1.51176523046E+02,-3.15605287256E+01,-4.16643138900E+01,-3.03707511914E+01,-1.19362948062E+01,-7.68053669240E+00,-1.09856228357E+01
7.91500000000E+10,-1.34750149264E+01,-1.54061794147E+02,-3.06098856607E+01,-6.06377903091E+01,-3.07395250963E+01,-2.62016352142E+01,-8.21048446051E+00,-3.79796793476E+01
7.92000000000E+10,-1.34816682021E+01,-1.57087240773E+02,-2.98571345572E+01,-7.89070735945E+01,-2.95191822419E+01,-5.01670665452E+01,-8.76323202656E+00,-6.61357717632E+01
7.92500000000E+10,-1.35012243917E+01,-1.59725305447E+02,-2.95549680367E+01,-9.72610179842E+01,-2.97420470125E+01,-6.66584888174E+01,-9.27525420640E+00,-9.53257510853E+01
7.93000000000E+10,-1.35669840082E+01,-1.62060787894E+02,-2.94637803560E+01,-1.14077552272E+02,-2.96269777191E+01,-8.33877619416E+01,-9.66683572415E+00,-1.24768117565E+02
7.93500000000E+10,-1.35975271163E+01,-1.64345474482E+02,-2.94102641887E+01,-1.30571658460E+02,-3.00335726494E+01,-1.02770800429E+02,-9.99631505664E+00,-1.53346129013E+02
7.94000000000E+10,-1.36692664040E+01,-1.66700588325E+02,-2.95869083084E+01,-1.48392588163E+02,-3.02084723692E+01,-1.17645611796E+02,-1.01381279421E+01,+1.79490120867E+02
7.94500000000E+10,-1.37118452517E+01,-1.69172489634E+02,-2.99016031579E+01,-1.66153088317E+02,-2.99181436584E+01,-1.34074460146E+02,-1.00444911948E+01,+1.52581169758E+02
7.95000000000E+10,-1.37717433197E+01,-1.71967429183E+02,-3.02907893855E+01,+1.76846215807E+02,-3.00827267984E+01,-1.51849648332E+02,-9.87808993090E+00,+1.25519997275E+02
7.95500000000E+10,-1.37874751639E+01,-1.74525244544E+02,-3.03806932182E+01,+1.60487816763E+02,-3.01588860729E+01,-1.68630372973E+02,-9.76043164559E+00,+9.95864047956E+01
7.96000000000E+10,-1.36916875392E+01,-1.78019795289E+02,-3.05031358455E+01,+1.42119007646E+02,-3.03537531466E+01,+1.73432380522E+02,-9.51003563156E+00,+7.33982500939E+01
7.96500000000E+10,-1.37162861139E+01,+1.78159657287E+02,-3.09711140172E+01,+1.25008454183E+02,-3.02501352149E+01,+1.51822690698E+02,-9.13058150963E+00,+5.12982596274E+01
7.97000000000E+10,-1.38844608022E+01,+1.76020486428E+02,-3.13790789252E+01,+1.10100566436E+02,-3.18067085313E+01,+1.38803114748E+02,-8.85310708647E+00,+2.85340731858E+01
7.97500000000E+10,-1.36548223084E+01,+1.74039329283E+02,-3.15581943044E+01,+9.25235953141E+01,-3.17293679452E+01,+1.26055793223E+02,-8.66049096369E+00,+6.22534247833E+00
7.98000000000E+10,-1.34277381534E+01,+1.69682864676E+02,-3.19196469208E+01,+7.32856089029E+01,-3.17456799390E+01,+1.05762699921E+02,-8.51552046349E+00,-1.67063278135E+01
7.98500000000E+10,-1.34563109748E+01,+1.65364378646E+02,-3.25599155400E+01,+5.28936295590E+01,-3.11868805615E+01,+8.51773905271E+01,-8.47211154553E+00,-3.98209910234E+01
7.99000000000E+10,-1.36208626637E+01,+1.62709597070E+02,-3.36393109086E+01,+3.35645340760E+01,-3.23902626048E+01,+6.04350887146E+01,-8.47250590312E+00,-6.29231865344E+01
7.99500000000E+10,-1.36292635370E+01,+1.61176350780E+02,-3.47276134938E+01,+1.42842699963E+01,-3.38167853166E+01,+3.43026216090E+01,-8.45858538926E+00,-8.66714174085E+01
8.00000000000E+10,-1.34481499068E+01,+1.58055705508E+02,-3.61929972774E+01,-2.52297294983E+00,-3.29313077916E+01,+1.86237076695E+01,-8.47332313327E+00,-1.10271112481E+02
HEADER,Raster Number, RF Direction,Polarization,Date,Time,
,1,Tx,Horizontal,2019/03/13,16:45:51
BS1,BS2,RT1
10.,10.,0.0
AO settings - B2AO0,...,B2AO31,B1AO0,...,B1AO31 
0.5835,2.1322,3.8855,4.4714,3.5164,0.4532,2.7584,4.3697,3.2440,3.3215,4.8186,4.7288,1.7717,1.6451,2.3621,0.9013,5.8457,2.5117,4.1326,2.6142,3.4669,3.5766,3.7699,0.4094,1.6732,5.1919,1.0293,5.2933,1.4079,3.0585,1.6295,4.5772,2.7768,4.7661,2.7017,5.2301,5.6276,3.1023,0.5365,1.7897,1.5305,1.9495,5.1006,5.0774,1.3416,0.1488,0.6930,4.5824,3.2328,4.9158,0.0208,1.3342,3.3083,3.4831,0.9356,2.7995,1.9431,3.6316,5.6819,1.0920,4.3171,5.4361,4.6151,5.8190
Freq,S11dB,S11deg,S21dB,S21deg,S12dB,S12deg,S22dB,S22deg
7.50000000000E+10,-1.57176881621E+01,+1.12156972370E+02,-4.01580421250E+01,+1.49089634395E+01,-3.95968188448E+01,+3.65395301632E+01,-8.74231554558E+00,-7.49539805462E+01
7.50500000000E+10,-1.57126551878E+01,+1.09171138988E+02,-4.08844001974E+01,+3.32953785512E+00,-4.01858588649E+01,+2.95632946012E+01,-8.83309891759E+00,-1.05345289836E+02
7.51000000000E+10,-1.57568191626E+01,+1.06071656261E+02,-4.18584407632E+01,-6.35752236757E+00,-3.91855001834E+01,+1.64793795595E+01,-8.76553609114E+00,-1.34647214787E+02
7.51500000000E+10,-1.57224760460E+01,+1.03184085631E+02,-4.29153415958E+01,-1.35734744872E+01,-4.02826338055E+01,+7.13126307138E+00,-8.49477802443E+00,-1.63188571349E+02
7.52000000000E+10,-1.57055369996E+01,+1.00142051001E+02,-4.38591743644E+01,-1.77352272721E+01,-4.19021417229E+01,+1.00529674992E+01,-8.19401236168E+00,+1.69506361788E+02
7.52500000000E+10,-1.56526893324E+01,+9.70914482094E+01,-4.48464387827E+01,-1.71803751297E+01,-4.10601389262E+01,+2.29481309460E+01,-7.83598755384E+00,+1.43158360918E+02
7.53000000000E+10,-1.55337236584E+01,+9.41094788532E+01,-4.49467869575E+01,-1.16088663951E+01,-4.14327417725E+01,+1.09436746313E+01,-7.53067299194E+00,+1.17883429291E+02
7.53500000000E+10,-1.54364367339E+01,+9.10232952085E+01,-4.39601674425E+01,-7.08878507596E+00,-3.95649735871E+01,+1.33531111459E+01,-7.23514119300E+00,+9.33038098977E+01
7.54000000000E+10,-1.53253606848E+01,+8.80025610012E+01,-4.15996609408E+01,-7.28686952168E+00,-3.80307468680E+01,+5.82359887146E+00,-7.02057910868E+00,+6.85788672200E+01
7.54500000000E+10,-1.51585080668E+01,+8.49736966126E+01,-3.94006057674E+01,-1.49597943421E+01,-3.73055067428E+01,+7.02925426388E+00,-6.88928533034E+00,+4.32508014663E+01
7.55000000000E+10,-1.50451604889E+01,+8.15570481629E+01,-3.74724689742E+01,-2.82948419045E+01,-3.62750085625E+01,-8.53670844707E+00,-6.85651607642E+00,+1.71935352839E+01
7.55500000000E+10,-1.49119271403E+01,+7.84318860282E+01,-3.57628292240E+01,-4.31985040049E+01,-3.49897637718E+01,-1.32653586273E+01,-6.92245451541E+00,-9.46246646799E+00
7.56000000000E+10,-1.47814114628E+01,+7.52322560819E+01,-3.44288350437E+01,-5.79032844206E+01,-3.28176817273E+01,-3.10706666108E+01,-7.10733822142E+00,-3.64327778848E+01
7.56500000000E+10,-1.46951397688E+01,+7.18240757267E+01,-3.35726069398E+01,-7.51304972241E+01,-3.28412297512E+01,-5.10020405470E+01,-7.35012201838E+00,-6.35465855965E+01
7.57000000000E+10,-1.46742846616E+01,+6.85891094066E+01,-3.28862365373E+01,-9.23598419773E+01,-3.27203035479E+01,-6.49872784931E+01,-7.62749416292E+00,-9.07724748726E+01
7.57500000000E+10,-1.45758362516E+01,+6.52403128734E+01,-3.24702702083E+01,-1.11013023572E+02,-3.21230318071E+01,-8.71741041570E+01,-7.86667833413E+00,-1.18125052615E+02
7.58000000000E+10,-1.45192055607E+01,+6.15671462698E+01,-3.22037371782E+01,-1.29441171711E+02,-3.29787742551E+01,-1.06086955131E+02,-8.02035389922E+00,-1.45533105624E+02
7.58500000000E+10,-1.44261170773E+01,+5.79645816869E+01,-3.20633276167E+01,-1.47875254436E+02,-3.29046326027E+01,-1.20125265832E+02,-8.11433580581E+00,-1.72539567695E+02
